time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
34.91615,0.0079,1.02,0.137,0,0,0
34.92159,0.0079,1.02,0.1413,0,0,0
34.92747,0.009,1.02,0.1444,0,0,0
34.93262,0.0101,1.02,0.1476,0,0,0
34.93849,0.0101,1.02,0.1519,0,0,0
34.94336,0.0101,1.02,0.155,0,0,0
34.94916,0.0111,1.02,0.1582,0,0,0
34.9556,0.0122,1.02,0.1635,0,0,0
34.9604,0.0122,1.02,0.1656,0,0,0
34.96949,0.0122,1.02,0.172,0,0,0
34.9745,0.0132,1.02,0.1741,0,0,0
34.97963,0.0132,1.02,0.1772,0,0,0
34.98457,0.0132,1.02,0.1794,0,0,0
34.99143,0.0143,1.02,0.1825,0,0,0
34.99681,0.0143,1.02,0.1857,0,0,0
35.00157,0.0143,1.02,0.1868,0,0,0
35.00735,0.0143,1.02,0.1899,0,0,0
35.01297,0.0143,1.02,0.191,0,0,0
35.01762,0.0143,1.02,0.1921,0,0,0
35.0227,0.0143,1.02,0.1942,0,0,0
35.02929,0.0143,1.02,0.1963,0,0,0
35.03378,0.0143,1.02,0.1974,0,0,0
35.03866,0.0143,1.02,0.1984,0,0,0
35.04343,0.0143,1.02,0.1995,0,0,0
35.04873,0.0143,1.02,0.1995,0,0,0
35.05293,0.0143,1.02,0.2005,0,0,0
35.05741,0.0143,1.02,0.2005,0,0,0
35.06112,0.0143,1.02,0.2005,0,0,0
35.06537,0.0143,1.02,0.2005,0,0,0
35.06984,0.0143,1.02,0.2016,0,0,0
35.07446,0.0143,1.02,0.2026,0,0,0
35.07848,0.0143,1.02,0.2026,0,0,0
35.08213,0.0143,1.02,0.2026,0,0,0
35.08652,0.0143,1.02,0.2026,0,0,0
35.09114,0.0143,1.02,0.2026,0,0,0
35.09503,0.0143,1.02,0.2026,0,0,0
35.09875,0.0143,1.02,0.2026,0,0,0
35.10255,0.0143,1.02,0.2037,0,0,0
35.10768,0.0143,1.02,0.2037,0,0,0
35.11135,0.0143,1.02,0.2037,0,0,0
35.11486,0.0143,1.02,0.2037,0,0,0
35.11906,0.0143,1.02,0.2037,0,0,0
35.12304,0.0143,1.02,0.2037,0,0,0
35.12735,0.0143,1.02,0.2037,0,0,0
35.13124,0.0143,1.02,0.2037,0,0,0
35.13504,0.0143,1.02,0.2037,0,0,0
35.13898,0.0143,1.02,0.2037,0,0,0
35.1425,0.0143,1.02,0.2037,0,0,0
35.14694,0.0143,1.02,0.2037,0,0,0
35.15044,0.0143,1.02,0.2037,0,0,0
35.15498,0.0143,1.02,0.2037,0,0,0
35.1588,0.0143,1.02,0.2037,0,0,0
35.16249,0.0143,1.02,0.2037,0,0,0
35.16659,0.0143,1.02,0.2037,0,0,0
35.17063,0.0143,1.02,0.2037,0,0,0
35.17442,0.0143,1.02,0.2037,0,0,0
35.17832,0.0143,1.02,0.2037,0,0,0
