time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
25.48088,0.0005,1.02,-0.0016,0,0,0
25.4856,0.0005,1.02,-0.0016,0,0,0
25.48965,0.0005,1.02,-0.0016,0,0,0
25.49496,0.0005,1.02,-0.0005,0,0,0
25.50002,0.0005,1.02,-0.0005,0,0,0
25.5062,0.0005,1.02,0.0005,0,0,0
25.51122,0.0005,1.02,0.0005,0,0,0
25.51542,0.0005,1.02,0.0016,0,0,0
25.51981,0.0005,1.02,0.0026,0,0,0
25.52704,0.0005,1.02,0.0026,0,0,0
25.53193,0.0005,1.02,0.0037,0,0,0
25.5363,0.0005,1.02,0.0037,0,0,0
25.54061,0.0005,1.02,0.0048,0,0,0
25.54548,0.0005,1.02,0.0058,0,0,0
25.55006,0.0005,1.02,0.0058,0,0,0
25.55432,0.0005,1.02,0.0069,0,0,0
25.55899,0.0005,1.02,0.0069,0,0,0
25.56343,0.0005,1.02,0.0079,0,0,0
25.56808,0.0005,1.02,0.0079,0,0,0
25.57185,0.0005,1.02,0.0079,0,0,0
25.57659,0.0005,1.02,0.009,0,0,0
25.58163,0.0005,1.02,0.0101,0,0,0
25.58781,0.0005,1.02,0.0111,0,0,0
25.59306,0.0005,1.02,0.0122,0,0,0
25.59823,0.0005,1.02,0.0122,0,0,0
25.60301,0.0005,1.02,0.0132,0,0,0
25.60997,0.0005,1.02,0.0153,0,0,0
25.61511,0.0005,1.02,0.0175,0,0,0
25.62045,0.0005,1.02,0.0185,0,0,0
25.6253,0.0005,1.02,0.0206,0,0,0
25.63345,0.0005,1.02,0.0228,0,0,0
25.63846,0.0005,1.02,0.0249,0,0,0
25.64344,-0.0005,1.02,0.027,0,0,0
25.65032,-0.0005,1.02,0.0302,0,0,0
25.65742,-0.0005,1.02,0.0344,0,0,0
25.66332,-0.0016,1.02,0.0376,0,0,0
25.66903,-0.0016,1.02,0.0429,0,0,0
25.67422,-0.0026,1.02,0.046,0,0,0
25.67961,-0.0037,1.02,0.0503,0,0,0
25.68446,-0.0037,1.02,0.0556,0,0,0
25.69005,-0.0048,1.02,0.0598,0,0,0
25.69613,-0.0048,1.02,0.0661,0,0,0
25.70162,-0.0048,1.02,0.0704,0,0,0
25.70775,-0.0048,1.02,0.0767,0,0,0
25.71431,-0.0048,1.02,0.082,0,0,0
25.71936,-0.0048,1.02,0.0873,0,0,0
25.72528,-0.0048,1.02,0.0937,0,0,0
25.73119,-0.0048,1.02,0.0989,0,0,0
25.73687,-0.0048,1.02,0.1032,0,0,0
25.7423,-0.0048,1.02,0.1085,0,0,0
25.74761,-0.0048,1.02,0.1138,0,0,0
25.75322,-0.0048,1.02,0.118,0,0,0
25.75858,-0.0048,1.02,0.1212,0,0,0
25.76455,-0.0058,1.02,0.1254,0,0,0
25.77126,-0.0058,1.02,0.1296,0,0,0
25.77713,-0.0069,1.02,0.1317,0,0,0
25.78265,-0.0069,1.02,0.136,0,0,0
25.78778,-0.0069,1.02,0.1381,0,0,0
25.79289,-0.0079,1.02,0.1413,0,0,0
25.79784,-0.0079,1.02,0.1434,0,0,0
25.8032,-0.009,1.02,0.1466,0,0,0
25.80851,-0.009,1.02,0.1487,0,0,0
25.81362,-0.009,1.02,0.1508,0,0,0
25.8193,-0.009,1.02,0.155,0,0,0
25.82444,-0.009,1.02,0.1571,0,0,0
25.83036,-0.009,1.02,0.1593,0,0,0
25.83524,-0.009,1.02,0.1614,0,0,0
25.84077,-0.009,1.02,0.1646,0,0,0
25.84633,-0.009,1.02,0.1667,0,0,0
25.8514,-0.009,1.02,0.1688,0,0,0
25.85721,-0.009,1.02,0.1709,0,0,0
25.86263,-0.009,1.02,0.173,0,0,0
25.86776,-0.009,1.02,0.1741,0,0,0
25.87287,-0.009,1.02,0.1762,0,0,0
25.87763,-0.009,1.02,0.1772,0,0,0
25.88211,-0.009,1.02,0.1783,0,0,0
25.88756,-0.009,1.02,0.1783,0,0,0
25.89192,-0.009,1.02,0.1794,0,0,0
25.89681,-0.009,1.02,0.1794,0,0,0
25.90075,-0.009,1.02,0.1794,0,0,0
25.90571,-0.009,1.02,0.1815,0,0,0
25.91037,-0.009,1.02,0.1815,0,0,0
25.91452,-0.009,1.02,0.1815,0,0,0
25.91869,-0.009,1.02,0.1825,0,0,0
25.92373,-0.0079,1.02,0.1825,0,0,0
25.92846,-0.0079,1.02,0.1825,0,0,0
25.93288,-0.0079,1.02,0.1836,0,0,0
25.93707,-0.0079,1.02,0.1836,0,0,0
25.94156,-0.0079,1.02,0.1847,0,0,0
25.94672,-0.0079,1.02,0.1857,0,0,0
25.95118,-0.0069,1.02,0.1868,0,0,0
25.95573,-0.0069,1.02,0.1868,0,0,0
25.96033,-0.0069,1.02,0.1878,0,0,0
25.96721,-0.0058,1.02,0.191,0,0,0
25.97215,-0.0058,1.02,0.1921,0,0,0
25.97677,-0.0048,1.02,0.1931,0,0,0
25.98165,-0.0037,1.02,0.1952,0,0,0
25.98682,-0.0037,1.02,0.1963,0,0,0
25.99199,-0.0026,1.02,0.1984,0,0,0
25.998,-0.0026,1.02,0.2005,0,0,0
26.00265,-0.0016,1.02,0.2026,0,0,0
26.00856,-0.0016,1.02,0.2048,0,0,0
26.01453,-0.0016,1.02,0.2079,0,0,0
26.02042,-0.0005,1.02,0.2101,0,0,0
26.02578,0.0005,1.02,0.2122,0,0,0
26.03132,0.0005,1.02,0.2143,0,0,0
26.03642,0.0005,1.02,0.2164,0,0,0
