time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
23.63975,0.0037,1.02,0.0069,0,0,0
23.64388,0.0037,1.02,0.0069,0,0,0
23.64776,0.0037,1.02,0.0069,0,0,0
23.65178,0.0037,1.02,0.0069,0,0,0
23.65596,0.0037,1.02,0.0069,0,0,0
23.66028,0.0037,1.02,0.0069,0,0,0
23.66529,0.0037,1.02,0.0069,0,0,0
23.67063,0.0037,1.02,0.0069,0,0,0
23.67485,0.0037,1.02,0.0069,0,0,0
23.67945,0.0037,1.02,0.0069,0,0,0
23.68343,0.0037,1.02,0.0069,0,0,0
23.68777,0.0037,1.02,0.0069,0,0,0
23.69214,0.0037,1.02,0.0069,0,0,0
23.69711,0.0037,1.02,0.0069,0,0,0
23.70211,0.0037,1.02,0.0069,0,0,0
23.70692,0.0037,1.02,0.0069,0,0,0
23.71516,0.0037,1.02,0.0069,0,0,0
23.7224,0.0037,1.02,0.0069,0,0,0
23.72682,0.0037,1.02,0.0069,0,0,0
23.73042,0.0037,1.02,0.0069,0,0,0
23.73413,0.0037,1.02,0.0069,0,0,0
23.73801,0.0037,1.02,0.0069,0,0,0
23.74172,0.0037,1.02,0.0069,0,0,0
23.74615,0.0037,1.02,0.0069,0,0,0
23.75004,0.0037,1.02,0.0069,0,0,0
23.75374,0.0037,1.02,0.0069,0,0,0
23.7576,0.0037,1.02,0.0069,0,0,0
23.76156,0.0037,1.02,0.0069,0,0,0
23.76557,0.0037,1.02,0.0069,0,0,0
23.76956,0.0037,1.02,0.0069,0,0,0
23.77334,0.0037,1.02,0.0069,0,0,0
23.77743,0.0037,1.02,0.0069,0,0,0
23.78158,0.0037,1.02,0.0069,0,0,0
23.78563,0.0037,1.02,0.0069,0,0,0
23.78966,0.0037,1.02,0.0069,0,0,0
23.79356,0.0037,1.02,0.0069,0,0,0
23.79748,0.0037,1.02,0.0069,0,0,0
23.80148,0.0037,1.02,0.0069,0,0,0
23.80601,0.0037,1.02,0.0079,0,0,0
23.8117,0.0037,1.02,0.0101,0,0,0
23.8161,0.0048,1.02,0.0111,0,0,0
23.82116,0.0048,1.02,0.0111,0,0,0
23.8263,0.0048,1.02,0.0122,0,0,0
23.8312,0.0048,1.02,0.0143,0,0,0
23.83648,0.0048,1.02,0.0164,0,0,0
23.84135,0.0048,1.02,0.0185,0,0,0
23.8474,0.0048,1.02,0.0206,0,0,0
23.8534,0.0048,1.02,0.0238,0,0,0
23.85938,0.0048,1.02,0.027,0,0,0
23.86535,0.0048,1.02,0.0312,0,0,0
23.87146,0.0048,1.02,0.0354,0,0,0
23.87743,0.0048,1.02,0.0397,0,0,0
23.88235,0.0048,1.02,0.0429,0,0,0
23.88813,0.0048,1.02,0.0471,0,0,0
23.89439,0.0037,1.02,0.0513,0,0,0
23.89954,0.0037,1.02,0.0556,0,0,0
23.90629,0.0037,1.02,0.0619,0,0,0
23.91254,0.0037,1.02,0.0661,0,0,0
23.91759,0.0037,1.02,0.0693,0,0,0
23.92254,0.0026,1.02,0.0735,0,0,0
23.92831,0.0026,1.02,0.0778,0,0,0
23.93324,0.0026,1.02,0.082,0,0,0
23.93819,0.0026,1.02,0.0862,0,0,0
23.94409,0.0026,1.02,0.0915,0,0,0
23.94957,0.0026,1.02,0.0947,0,0,0
23.95559,0.0016,1.02,0.1,0,0,0
23.96105,0.0016,1.02,0.1042,0,0,0
23.96828,0.0005,1.02,0.1106,0,0,0
23.97343,0.0005,1.02,0.1138,0,0,0
23.97915,0.0005,1.02,0.118,0,0,0
23.98422,0.0005,1.02,0.1212,0,0,0
23.98938,0.0005,1.02,0.1243,0,0,0
23.99568,0.0005,1.02,0.1286,0,0,0
24.00144,0.0005,1.02,0.1317,0,0,0
24.00729,0.0005,1.02,0.137,0,0,0
24.01366,0.0005,1.02,0.1402,0,0,0
24.01913,0.0005,1.02,0.1434,0,0,0
24.02422,0.0005,1.02,0.1466,0,0,0
24.03038,0.0005,1.02,0.1508,0,0,0
24.03547,0.0005,1.02,0.154,0,0,0
24.04065,0.0005,1.02,0.1571,0,0,0
