time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
18.00329,-0.0005,1.02,0.0037,0,0,0
18.0084,-0.0005,1.02,0.0037,0,0,0
18.01197,-0.0005,1.02,0.0037,0,0,0
18.01569,-0.0005,1.02,0.0037,0,0,0
18.01969,-0.0005,1.02,0.0037,0,0,0
18.02359,-0.0005,1.02,0.0037,0,0,0
18.02736,-0.0005,1.02,0.0037,0,0,0
18.03127,-0.0005,1.02,0.0037,0,0,0
18.03555,-0.0005,1.02,0.0037,0,0,0
18.03955,-0.0005,1.02,0.0037,0,0,0
18.04312,-0.0005,1.02,0.0037,0,0,0
18.04698,-0.0005,1.02,0.0037,0,0,0
18.05078,-0.0005,1.02,0.0037,0,0,0
18.05479,-0.0005,1.02,0.0037,0,0,0
18.0588,-0.0005,1.02,0.0037,0,0,0
18.06238,-0.0005,1.02,0.0037,0,0,0
18.06635,-0.0005,1.02,0.0037,0,0,0
18.07012,-0.0005,1.02,0.0037,0,0,0
18.07426,-0.0005,1.02,0.0037,0,0,0
18.07795,-0.0005,1.02,0.0037,0,0,0
18.08151,-0.0005,1.02,0.0037,0,0,0
18.08537,-0.0005,1.02,0.0037,0,0,0
18.08937,-0.0005,1.02,0.0037,0,0,0
18.09422,-0.0005,1.02,0.0037,0,0,0
18.09915,-0.0005,1.02,0.0037,0,0,0
18.10377,-0.0005,1.02,0.0037,0,0,0
18.10913,-0.0005,1.02,0.0037,0,0,0
18.11359,-0.0005,1.02,0.0037,0,0,0
18.11758,-0.0005,1.02,0.0037,0,0,0
18.1214,-0.0005,1.02,0.0037,0,0,0
18.12526,-0.0005,1.02,0.0037,0,0,0
18.12907,-0.0005,1.02,0.0037,0,0,0
18.13269,-0.0005,1.02,0.0037,0,0,0
18.13666,-0.0005,1.02,0.0037,0,0,0
18.14049,-0.0005,1.02,0.0037,0,0,0
18.14451,-0.0005,1.02,0.0037,0,0,0
18.14804,-0.0005,1.02,0.0037,0,0,0
18.15159,-0.0005,1.02,0.0037,0,0,0
18.15659,-0.0005,1.02,0.0037,0,0,0
18.16022,-0.0005,1.02,0.0037,0,0,0
18.16426,-0.0005,1.02,0.0037,0,0,0
18.16796,-0.0005,1.02,0.0037,0,0,0
18.17193,-0.0005,1.02,0.0037,0,0,0
18.17581,-0.0005,1.02,0.0037,0,0,0
18.1794,-0.0005,1.02,0.0037,0,0,0
18.18313,-0.0005,1.02,0.0037,0,0,0
18.18724,-0.0005,1.02,0.0037,0,0,0
18.1912,-0.0005,1.02,0.0037,0,0,0
18.19509,-0.0005,1.02,0.0037,0,0,0
18.19931,-0.0005,1.02,0.0037,0,0,0
18.20331,-0.0005,1.02,0.0037,0,0,0
18.20746,-0.0005,1.02,0.0037,0,0,0
18.21122,-0.0005,1.02,0.0037,0,0,0
18.21527,-0.0005,1.02,0.0037,0,0,0
18.2196,-0.0005,1.02,0.0048,0,0,0
18.22436,-0.0005,1.02,0.0048,0,0,0
18.22913,-0.0005,1.02,0.0058,0,0,0
18.23342,-0.0005,1.02,0.0069,0,0,0
18.2391,-0.0005,1.02,0.009,0,0,0
18.24377,-0.0005,1.02,0.0101,0,0,0
18.24938,-0.0005,1.02,0.0132,0,0,0
18.25583,-0.0005,1.02,0.0175,0,0,0
18.26116,-0.0005,1.02,0.0206,0,0,0
18.2668,-0.0005,1.02,0.0249,0,0,0
18.27197,-0.0005,1.02,0.0291,0,0,0
18.27732,-0.0005,1.02,0.0333,0,0,0
18.28247,-0.0005,1.02,0.0386,0,0,0
18.2885,-0.0005,1.02,0.045,0,0,0
18.29441,-0.0005,1.02,0.0513,0,0,0
18.29963,-0.0016,1.02,0.0566,0,0,0
18.30557,-0.0016,1.02,0.063,0,0,0
18.31389,-0.0016,1.02,0.0725,0,0,0
18.31863,-0.0016,1.02,0.0788,0,0,0
18.32382,-0.0026,1.02,0.0841,0,0,0
18.32925,-0.0026,1.02,0.0915,0,0,0
18.33464,-0.0037,1.02,0.0979,0,0,0
18.34023,-0.0037,1.02,0.1042,0,0,0
18.34563,-0.0037,1.02,0.1095,0,0,0
18.35117,-0.0037,1.02,0.1159,0,0,0
18.35671,-0.0037,1.02,0.1212,0,0,0
18.36246,-0.0048,1.02,0.1265,0,0,0
18.36853,-0.0048,1.02,0.1328,0,0,0
18.37498,-0.0058,1.02,0.1381,0,0,0
18.38072,-0.0069,1.02,0.1423,0,0,0
18.38651,-0.0069,1.02,0.1476,0,0,0
18.39227,-0.0069,1.02,0.1519,0,0,0
18.3975,-0.0079,1.02,0.155,0,0,0
18.40241,-0.0079,1.02,0.1593,0,0,0
18.40851,-0.0079,1.02,0.1624,0,0,0
18.41367,-0.0079,1.02,0.1656,0,0,0
18.41865,-0.0079,1.02,0.1688,0,0,0
18.42454,-0.0079,1.02,0.172,0,0,0
18.42955,-0.0079,1.02,0.1741,0,0,0
18.43466,-0.0079,1.02,0.1762,0,0,0
18.43943,-0.0079,1.02,0.1783,0,0,0
18.44457,-0.0079,1.02,0.1804,0,0,0
18.44959,-0.0079,1.02,0.1825,0,0,0
18.45453,-0.0079,1.02,0.1836,0,0,0
18.46033,-0.0079,1.02,0.1868,0,0,0
18.46574,-0.0079,1.02,0.1878,0,0,0
18.47096,-0.0079,1.02,0.1889,0,0,0
18.47562,-0.0079,1.02,0.1899,0,0,0
18.48063,-0.0079,1.02,0.191,0,0,0
18.48625,-0.0079,1.02,0.1921,0,0,0
18.49094,-0.0079,1.02,0.1931,0,0,0
18.49487,-0.0079,1.02,0.1931,0,0,0
18.4986,-0.0079,1.02,0.1931,0,0,0
18.50282,-0.0079,1.02,0.1942,0,0,0
18.50737,-0.0079,1.02,0.1942,0,0,0
18.51192,-0.0079,1.02,0.1952,0,0,0
18.51587,-0.0079,1.02,0.1952,0,0,0
18.52024,-0.0079,1.02,0.1963,0,0,0
18.52533,-0.0079,1.02,0.1963,0,0,0
18.52967,-0.0079,1.02,0.1974,0,0,0
18.53411,-0.0079,1.02,0.1974,0,0,0
18.5384,-0.0079,1.02,0.1974,0,0,0
18.54289,-0.0079,1.02,0.1984,0,0,0
18.54713,-0.0079,1.02,0.1984,0,0,0
18.55115,-0.0079,1.02,0.1995,0,0,0
18.55583,-0.0079,1.02,0.2005,0,0,0
18.55989,-0.0079,1.02,0.2005,0,0,0
18.56442,-0.0069,1.02,0.2016,0,0,0
18.56882,-0.0069,1.02,0.2016,0,0,0
18.57336,-0.0058,1.02,0.2026,0,0,0
18.57747,-0.0058,1.02,0.2026,0,0,0
18.58166,-0.0058,1.02,0.2037,0,0,0
18.58595,-0.0058,1.02,0.2037,0,0,0
18.5907,-0.0058,1.02,0.2048,0,0,0
18.59458,-0.0058,1.02,0.2048,0,0,0
18.59898,-0.0058,1.02,0.2048,0,0,0
18.60322,-0.0058,1.02,0.2048,0,0,0
18.60802,-0.0058,1.02,0.2048,0,0,0
18.61199,-0.0058,1.02,0.2048,0,0,0
18.61596,-0.0058,1.02,0.2048,0,0,0
18.61996,-0.0058,1.02,0.2048,0,0,0
18.62427,-0.0058,1.02,0.2048,0,0,0
18.62881,-0.0058,1.02,0.2058,0,0,0
18.63296,-0.0058,1.02,0.2058,0,0,0
18.63748,-0.0058,1.02,0.2058,0,0,0
18.64192,-0.0058,1.02,0.2058,0,0,0
18.64631,-0.0058,1.02,0.2058,0,0,0
18.65024,-0.0058,1.02,0.2058,0,0,0
