time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
32.92154,0.0079,1.02,0.0143,0,0,0
32.92743,0.0069,1.02,0.0164,0,0,0
32.93273,0.0069,1.02,0.0185,0,0,0
32.94186,0.0069,1.02,0.0228,0,0,0
32.94837,0.0069,1.02,0.027,0,0,0
32.95451,0.0069,1.02,0.0302,0,0,0
32.96052,0.0069,1.02,0.0333,0,0,0
32.96975,0.0058,1.02,0.0397,0,0,0
32.97557,0.0058,1.02,0.045,0,0,0
32.98121,0.0058,1.02,0.0492,0,0,0
32.98932,0.0048,1.02,0.0577,0,0,0
32.9956,0.0037,1.02,0.064,0,0,0
33.00132,0.0037,1.02,0.0714,0,0,0
33.00797,0.0016,1.02,0.0799,0,0,0
33.01365,0.0016,1.02,0.0862,0,0,0
33.02032,0.0016,1.02,0.0958,0,0,0
33.02632,0.0005,1.02,0.1042,0,0,0
33.03143,0.0005,1.02,0.1116,0,0,0
33.0373,0.0005,1.02,0.118,0,0,0
33.04257,0.0005,1.02,0.1254,0,0,0
33.04819,0.0005,1.02,0.1328,0,0,0
33.05351,-0.0005,1.02,0.1392,0,0,0
33.05839,-0.0005,1.02,0.1444,0,0,0
33.06357,-0.0016,1.02,0.1508,0,0,0
33.06963,-0.0016,1.02,0.1561,0,0,0
33.07451,-0.0016,1.02,0.1603,0,0,0
33.07992,-0.0016,1.02,0.1656,0,0,0
33.08517,-0.0016,1.02,0.1709,0,0,0
33.09039,-0.0016,1.02,0.1741,0,0,0
33.09537,-0.0005,1.02,0.1783,0,0,0
33.10048,-0.0005,1.02,0.1815,0,0,0
33.10626,-0.0005,1.02,0.1857,0,0,0
33.11147,0.0005,1.02,0.1889,0,0,0
33.11646,0.0005,1.02,0.1921,0,0,0
33.12194,0.0005,1.02,0.1963,0,0,0
33.12748,0.0005,1.02,0.1995,0,0,0
33.13234,0.0005,1.02,0.2005,0,0,0
33.13751,0.0005,1.02,0.2037,0,0,0
33.14273,0.0005,1.02,0.2048,0,0,0
33.14771,0.0005,1.02,0.2069,0,0,0
33.15526,0.0005,1.02,0.209,0,0,0
33.16024,0.0005,1.02,0.209,0,0,0
33.16463,0.0005,1.02,0.209,0,0,0
33.16849,0.0005,1.02,0.209,0,0,0
33.17246,0.0005,1.02,0.209,0,0,0
33.17622,0.0005,1.02,0.209,0,0,0
33.1799,0.0005,1.02,0.209,0,0,0
33.1837,0.0005,1.02,0.209,0,0,0
33.18835,0.0005,1.02,0.209,0,0,0
33.19218,0.0005,1.02,0.209,0,0,0
33.19595,0.0005,1.02,0.209,0,0,0
33.19975,0.0005,1.02,0.209,0,0,0
33.20373,0.0005,1.02,0.209,0,0,0
33.20789,0.0005,1.02,0.209,0,0,0
33.21159,0.0005,1.02,0.209,0,0,0
33.21568,0.0005,1.02,0.209,0,0,0
33.22165,0.0005,1.02,0.209,0,0,0
33.22693,0.0005,1.02,0.209,0,0,0
33.23138,0.0005,1.02,0.209,0,0,0
33.2358,0.0005,1.02,0.209,0,0,0
33.23999,0.0005,1.02,0.209,0,0,0
33.24375,0.0005,1.02,0.209,0,0,0
